ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=51b4480aad89516207aab0cc98af9ffe,AI Frameworks Engineer,서울,,experience in deep learning frameworks Programming with Python or Shell script Experience with large-scale software projects...
https://kr.indeed.com/viewjob?jk=51b4480aad895162d467657b9fac7fc9,[Data] 분석 데이터 엔지니어,성남 분당구,,"3년 이상인 분· Java, Python 중 하나 이상의 언어에 익숙한... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162a91e307a449bbf1f,"Charging Operations Specialist, APAC Charging (English Speak...",서울 강남구,,"Data science experience including coding/scripting skills ( Python/Ruby/JS/Perl... plus. Collaborative, team oriented..."
https://kr.indeed.com/viewjob?jk=51b4480aad8951621399ee2f387a27dd,카카오 전체의 계정 플랫폼을 만들 서버개발자 모집,성남 판교역,,"를 사용한 웹어플리케이션 개발 하둡 에코시스템을 활용한 대용량 데이터 처리 Ruby on Rails, Python 을 사용한 개발 Kafka, Redis, Elastic Search 등을 활용한 개발 함께 성장하고 싶다면..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162a8a2e292ef8b0528,(신입/인턴) 리서치 사회조사 연구원,서울 성동구,"연봉 28,000,000원 - 30,000,000원","PowerPoint 이용 문서작성 능숙자 SPSS, AMOS, R, Python 등 관련 툴 사용 가능자 주식회사 리서치앤유 (신입/인턴) 리서치... 능숙자SPSS, AMOS, R, Python 등 관련 툴 사용 가능자[우대..."
https://kr.indeed.com/viewjob?jk=51b4480aad89516240e310eda5a03200,[선행기술원] Machine Learning[책임연구원],성남 판교역,,"열을 전공하신 분 CNN, R-CNN, YOLO 등을 활용하여 Application 개발 경험을 보유하신 분 Python, C/C++ 이외에 아래 언어 중 1개 이상 사용 가능하신 분 - TensorFlow - PyTorch..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162ccd1d43784d307da,AWS 클라우드엔지니어,서울 마포구,,관리|인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>AWS|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python
https://kr.indeed.com/viewjob?jk=51b4480aad8951624776fb5f48f78d93,금융 AI (시장 미시구조 분야) 연구 개발자 모집,성남 판교역,,"싶은 사람 - 금융 시장과 데이터에 대한 관심과 이해도가 높은 분 - Python, R, SQL 등을 이용해 데이터를 직접 분석하고 모델을 개발하여... 및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 해당직..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162e384cc49f5546b4c,"Customer Engineer, Data Analytics, Google Cloud",서울 강남구,,"writing code in a common development language (e.g., Java, Python, JavaScript, C++, Scala, R, Go, etc.). 인터넷·IT·통신·모바일·게임>ERP..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162f94fd2fd0e93cb5c,[데이터 프로덕트] 데이터 엔지니어 모집,성남 판교역,,"엔지니어링 2년 이상 업무경험 보유자 ⁃ 하둡 에코시스템의 전반적 이해를 바탕으로 ETL 가능하신 분 ⁃ python(필수), java, go, bash 등 언어 중 하나 이상 활용 가능하신 분 ⁃ 새로운 기술에 대한 관심이..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162016de9bb83a8032d,JR0186078 AI Research Engineer Intern,서울,,"architectures, and optimization strategiesProgramming skills with Python/C++Experience working with one or more deep learning..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162eb926fc0cbbd16d1,"응용프로그램개발,인공지능(AI),머신러닝,Python,TensorFlow",서울 역삼동,"연봉 30,000,000원 - 40,000,000원","알고리즘, 머신러닝, Python, Pytorch, Tensorflow... 학습모델, 데이터 분석 담당업무 - 알고리즘/머신러닝/학습모델 R&D - Python, Pytorch, Tensorflow, TensorRT 코딩..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162e30fe92d72ceb17c,"자율 주행, 로봇 SW 개발자",성남 수정구,,"(주)에바 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 자율주행 SW 엔지니어 Python응용SW [담당업무]ROS 개발, 로봇 주행 알고리즘 개발, SW Optimization[근무부서 및 직급/직책]근무부서: 개발팀..."
https://kr.indeed.com/viewjob?jk=51b4480aad89516262207843f8aee746,"[광고 추천] 데이터 사이언스, 머신러닝 전문가 영입",성남 판교역,,"Learning)에 관한 지식과 경험이 풍부한 분 ⁃ 하나 이상의 프로그래밍 언어에 능통한 분 (예, Python, R, Java, Scala, C/C++, Golang 등) ⁃ 석사학위 + 2년 이상 경력, 혹은 학사학위..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162f544b8043a0cede5,Data Scientist,서울,,"testing, classification, or clustering Experience with Python programming language and writing SQL queries Bachelor’s degree..."
https://kr.indeed.com/viewjob?jk=51b4480aad89516206fe2b4d14f3ad0d,[R&D] 딥러닝 엔지니어,성남 분당구,,"시스템 개발· GPU 인프라 관리 및 최적화필수 경험과 역량· 하나 이상의 프로그래밍 언어에 능숙한 분(예: Python, C++, Golang 등)· 머신러닝/딥러닝 모델을 서비스에 적용하고 운영해본 경험이 있는 분· OS..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162c84864913fef0259,[2022 전문연구요원] AI R&D – Applied AI,성남 판교역,,문제를 논리적으로 Modeling할 수 있는 능력 - 기술 탐색 및 연구/문제 해결 능력 - Python 언어에 능숙하신 분 2. 아래 기술 중 하나 이상의 기술을 보유하신 분 - Recommendation...
https://kr.indeed.com/viewjob?jk=51b4480aad895162ccd4f5407a32ba6a,Data Scientist,서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162192c20f6f0f64ab3,[2022 전문연구요원] AI R&D - Language AI,성남 판교역,,"기술을 서비스에 적용하기 위한 MLOps 플랫폼을 개발합니다. 지원자격 학력 : 석사 이상 필수조건 - Python, Java등 한 가지 이상의 컴퓨터 프로그래밍 언어를 활용할 수 있으신 분 - 머신러닝/딥러닝 기술에 대한..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162d304f093d88aae7f,"[2022-07, 2차] 각 부문 신입/경력사원",천안 동남구,,게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임... 설치·수리·정비·A/S >유지보수|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=51b4480aad89516238521115cdd8bd2e,[글로벌AI]인공지능(AI) Engineer,서울,"연봉 40,000,000원","커뮤니케이션 - 대화형 AI, 챗봇 개발 및 테스트 *자격요건* - 경력: 0~2년 - Java, Python, javascript, Ruby 등의 기술을 보유하신 분 - 기업근무 경험이 없어도 챗봇을 오픈소스 등으..."
https://kr.indeed.com/viewjob?jk=51b4480aad895162ad695cb2c767be8b,AI Research Engineer Intern,서울,,optimization strategies. Programming skills with Python/C++. Experience working with one or more deep learning frameworks...
